alpha,shrink,top_k,hr@10,ndcg@10,hr@20,ndcg@20,hr@100,ndcg@100,mrr,seconds
1.0,10,200,0.05016556291390729,0.024405932087082097,0.07947019867549669,0.03175405484962152,0.24387417218543048,0.06087390194369476,0.02427004934961371,1.19
0.75,0,100,0.050496688741721855,0.024338695403191106,0.0857615894039735,0.033166076866635946,0.2768211920529801,0.06665502617449573,0.024973150681784743,1.24
1.0,100,200,0.05066225165562914,0.024321925204911374,0.07897350993377483,0.03141416453819714,0.24254966887417218,0.060412740209781796,0.023924410767944774,1.28
1.0,500,200,0.05066225165562914,0.024286290674671262,0.0783112582781457,0.03122073530965585,0.2402317880794702,0.059955762400853624,0.023812224206276694,1.21
1.0,10,100,0.05016556291390729,0.024231208926884854,0.0783112582781457,0.03129710178247501,0.26225165562913905,0.06356318443513481,0.02396494669925693,1.3
1.0,0,200,0.04983443708609272,0.024229848200875717,0.07947019867549669,0.031663721593586304,0.24387417218543048,0.060788347346932836,0.024157731852521368,1.3
1.0,0,100,0.05,0.024192846914676675,0.07847682119205299,0.0313469216802284,0.26258278145695363,0.06363349392759575,0.02398689351231776,1.44
1.0,100,100,0.05033112582781457,0.024127026692046617,0.07847682119205299,0.03117529579885496,0.2597682119205298,0.06297647926521736,0.02371497249448428,1.19
1.0,500,100,0.050496688741721855,0.024057657057017727,0.07748344370860927,0.03083311056609232,0.25612582781456955,0.06220483982017208,0.023490010942143737,1.31
0.75,100,100,0.04966887417218543,0.024003247341816195,0.08344370860927153,0.03247288817657113,0.27119205298013244,0.06540014343206098,0.024507091624911447,1.29
0.75,500,50,0.05033112582781457,0.02391320914170694,0.0816225165562914,0.031701736322561846,0.2867549668874172,0.06781490024204277,0.02381602270428871,1.28
1.0,0,20,0.05,0.02385455121072966,0.08344370860927153,0.03220445622759432,0.22350993377483444,0.05823921578130015,0.022279509501146058,1.38
1.0,10,20,0.05,0.023827797739301895,0.08327814569536424,0.03214907925080496,0.22350993377483444,0.05821195674394672,0.022245988995221115,1.24
0.75,100,50,0.05033112582781457,0.023669468087618,0.08460264900662251,0.032252196885291594,0.29519867549668877,0.06938744250492415,0.02414899433352352,1.33
1.0,500,20,0.05016556291390729,0.02359141677132026,0.08211920529801324,0.03155335566272881,0.2240066225165563,0.05786616334499708,0.021813185006726042,1.2
1.0,100,20,0.04983443708609272,0.023589358373373316,0.08311258278145696,0.03189696621253331,0.22417218543046358,0.05807488177618097,0.021975837103983976,1.3
1.0,0,50,0.04718543046357616,0.02312716149736789,0.0781456953642384,0.03090106629569897,0.28211920529801326,0.0668698662292336,0.023431462924909538,1.33
1.0,10,50,0.04701986754966887,0.023091040708859603,0.07781456953642384,0.030834582845263317,0.2817880794701987,0.06681864558087669,0.023436851317419544,1.26
1.0,100,50,0.04735099337748344,0.023080456656411515,0.07864238410596026,0.030916066172851114,0.2812913907284768,0.06659836740397718,0.02327281511273437,1.36
1.0,500,50,0.04701986754966887,0.02287203659687947,0.07731788079470199,0.03050325029666397,0.27980132450331124,0.06612541675851498,0.023048608645535543,1.32
0.0,100,10,0.04701986754966887,0.022555902297183385,0.07781456953642384,0.030249850997682775,0.22897350993377483,0.0571192329635361,0.022156520320098416,1.24
0.0,100,20,0.04718543046357616,0.022379300246323102,0.07698675496688742,0.029935571301868087,0.23344370860927152,0.057926525672207865,0.022264108180608165,1.3
0.0,100,50,0.0456953642384106,0.021964440325754148,0.07996688741721854,0.030566685047228818,0.23642384105960265,0.058327998123087636,0.02238097173664308,1.33
0.0,100,5,0.04271523178807947,0.021137627788389814,0.07549668874172186,0.02936811051772236,0.22119205298013245,0.05531344435850511,0.02124727392490465,1.22
0.0,100,200,0.0423841059602649,0.02103876403564022,0.07268211920529802,0.028597672980397126,0.22317880794701986,0.055355313863221546,0.0218829865390859,1.39
0.0,100,3,0.04437086092715232,0.020778334159281726,0.07450331125827815,0.02831190224724562,0.19602649006622516,0.050236482921225754,0.01952505126973,1.32
0.0,100,100,0.04370860927152318,0.020450815395520752,0.07400662251655629,0.02800980965963063,0.23211920529801325,0.056141141732723734,0.02087224604936653,1.31
0.0,10,20,0.019867549668874173,0.008927442616795535,0.0326158940397351,0.012087160553870668,0.10264900662251655,0.024406902708208646,0.00917215999340116,1.25
0.0,10,5,0.0173841059602649,0.008093276353497672,0.028642384105960265,0.010889294861161707,0.09503311258278145,0.02273752271230194,0.008420500457751843,1.27
0.0,10,10,0.018211920529801324,0.008005871911389838,0.030463576158940398,0.011098496917442583,0.09602649006622517,0.022632761758440728,0.00829051779644689,1.25
0.0,10,3,0.016225165562913906,0.007474085468716256,0.029801324503311258,0.01081590023471911,0.0902317880794702,0.021764729759274556,0.007901996683579231,1.28
0.0,10,50,0.01639072847682119,0.007308103000905669,0.03145695364238411,0.011119109615972863,0.10695364238410596,0.024604426579063712,0.008598319527729622,1.25
0.0,10,100,0.016556291390728478,0.007128447738183714,0.029966887417218542,0.010526676230426925,0.10778145695364238,0.02434898339586537,0.008275074532725557,1.37
0.0,10,200,0.015231788079470199,0.006432688771188787,0.02748344370860927,0.00950202487696257,0.10033112582781457,0.0224493489638567,0.007617253302402509,1.21
0.0,0,3,0.00016556291390728477,0.00010445856847209562,0.0006622516556291391,0.00022833920115794283,0.0013245033112582781,0.00034145944635208605,0.0006769133517233231,1.24
0.0,0,5,0.00016556291390728477,5.518763796909492e-05,0.00033112582781456954,9.288138775335866e-05,0.001490066225165563,0.00030470403718436273,0.0006075278227519854,1.23
