alpha,shrink,top_k,hr@10,ndcg@10,hr@20,ndcg@20,hr@100,ndcg@100,mrr,seconds
0.0,500,10,0.06459092414706856,0.03262351454109191,0.10748592249089102,0.04332369373710628,0.31301755548194765,0.07977823221026983,0.031855561282537,1.05
0.0,500,5,0.06409407088439881,0.03241576557533168,0.10284862537263995,0.04210542931045811,0.3010930771778735,0.07771076916801575,0.03098021424671597,1.01
0.25,10,100,0.06674395495197086,0.03237648037081517,0.11129513083802584,0.04347259561068473,0.3224577674726731,0.08083735456372546,0.031609301382962696,1.05
0.25,10,3,0.0637628353759523,0.03223098183695936,0.106160980457105,0.04291904354828385,0.24130506790327924,0.06750718004593868,0.02966022123753881,1.06
0.25,10,50,0.06889698575687314,0.03222872212212348,0.11626366346472342,0.04402261072609156,0.32030473666777076,0.08042923855848709,0.031039307002667677,1.06
0.25,500,3,0.06392845313017556,0.031867974010005,0.10632659821132825,0.04243076584854872,0.2623385226896323,0.07108338952420634,0.029609085993901635,1.04
0.25,0,5,0.061444186816826764,0.031860970782499894,0.10218615435574693,0.042084819787335644,0.2530639284531302,0.06929049367856326,0.03021909116996535,1.09
0.25,100,100,0.0637628353759523,0.03118502985597218,0.1093077177873468,0.0425981952814554,0.31666114607485923,0.07950619900524686,0.031147032389203435,1.08
0.5,500,3,0.06227227558794303,0.031168052364404553,0.10467042066909572,0.041755583099572516,0.20039748261013582,0.0601101098540151,0.027889208455943844,1.14
0.0,500,20,0.06243789334216628,0.031141228544757683,0.106160980457105,0.042127298599216226,0.31334879099039414,0.07896733002421619,0.031191961517729648,1.02
0.5,0,50,0.0634315998675058,0.03112376576990247,0.1096389532957933,0.04264785854004488,0.3381914541238821,0.08315131112294182,0.03151038077833487,0.96
0.25,0,100,0.0634315998675058,0.030959315820339905,0.1086452467704538,0.042289666955253775,0.3121894667108314,0.07832161298317185,0.030685105045127156,1.04
0.5,100,20,0.062106657833719776,0.0309148778720599,0.10947333554157006,0.04278516420591048,0.3395163961576681,0.08380452849564203,0.03143689226846495,1.06
0.5,500,5,0.06276912885061278,0.03087388158495999,0.10831401126200729,0.042250975311894944,0.25107651540245113,0.06874953622443548,0.02846350427388611,1.01
0.75,0,3,0.06177542232527327,0.03085262611514167,0.1030142431268632,0.041131929788549404,0.17820470354421994,0.055691954918090314,0.02696701281956641,0.98
0.75,10,3,0.06127856906260351,0.03082580790340403,0.10334547863530971,0.04132320666489249,0.17456111295130838,0.055149258684319906,0.027057239789348434,1.04
0.25,10,200,0.06608148393507784,0.030803644679584328,0.1096389532957933,0.041752818733828044,0.31103014243126864,0.07736227512378203,0.02970072759767734,1.09
0.5,10,50,0.06243789334216628,0.030625545461528503,0.10698906922822127,0.041740226423524415,0.3370321298443193,0.08253621499250892,0.031048030571182123,1.07
0.25,500,20,0.06243789334216628,0.030555297051656865,0.10831401126200729,0.042101159132641,0.32759191785359393,0.08118779959815474,0.03060488566166182,0.98
0.25,0,20,0.06425968863862205,0.03050391479674329,0.10665783371977476,0.04109457578370452,0.2906591586618085,0.07403163591395923,0.029173708493619666,1.12
0.25,500,50,0.06227227558794303,0.030387654074701776,0.10682345147399801,0.04153889411427959,0.3140112620072872,0.07815737507795632,0.030142360054911905,1.09
0.25,0,3,0.060450480291487245,0.030339111861282523,0.09821132825438887,0.03982505483052778,0.2249089102351772,0.06291227833884436,0.02766267872830539,0.98
0.0,500,3,0.05763497846969195,0.03030149952633073,0.10052997681351442,0.04104175679719487,0.259523020867837,0.07012932232810755,0.029655956325114183,1.11
0.0,500,50,0.061444186816826764,0.03029524627567483,0.1026830076184167,0.04065073408933606,0.3044054322623385,0.07653069667539804,0.03025863455422102,1.05
0.25,0,50,0.0634315998675058,0.030235563456744302,0.11179198410069559,0.04236160135442389,0.30854587611791984,0.0773863889986898,0.029872394490494652,0.98
0.5,500,10,0.060947333554157004,0.030101985735240807,0.10251738986419344,0.04052451576291698,0.3012586949320967,0.07647588376179307,0.029061707894410104,1.07
0.75,10,5,0.06078171579993375,0.029786042878866898,0.10351109638953296,0.0404974614697705,0.2239152037098377,0.06318619923772964,0.027025882644416844,0.96
0.5,0,100,0.05945677376614773,0.029739309054110527,0.0998675057966214,0.039851215680977714,0.31616429281218944,0.0780487278869812,0.03031116947283138,1.03
0.75,0,5,0.0606160980457105,0.02972201385133777,0.10433918516064922,0.040672833711158346,0.23004306061609806,0.06425123127638756,0.027154526180583193,1.07
0.5,10,200,0.059622391520370986,0.029689074966060113,0.09837694600861212,0.039417779508548016,0.2911560119244783,0.07331773990857354,0.029584978353964043,1.08
0.5,10,100,0.05978800927459424,0.029667856529631,0.09854256376283538,0.03940763729121567,0.3140112620072872,0.07749209218172567,0.030061234671190738,0.98
