単位[万kWh]
DATE,TIME,東京エリア需要,供給力
,,,原子力,火力,水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,連系線,合計
2023/6/23,6:00,2415,0,1992,182,0,23,73,0,2,0,-1,144,2415
2023/6/23,7:00,2604,0,2058,183,0,23,162,0,1,0,0,177,2604
2023/6/23,8:00,2922,0,2243,186,0,25,263,0,1,0,0,204,2922
2023/6/23,9:00,3179,0,2358,182,0,24,354,0,1,0,14,246,3179
2023/6/23,10:00,3215,0,2263,186,0,25,411,0,1,0,19,310,3215
2023/6/23,11:00,3249,0,2220,184,0,25,486,0,1,0,0,333,3249
2023/6/23,12:00,3176,0,2011,181,0,25,577,0,1,0,0,381,3176
2023/6/23,13:00,3327,0,2202,187,0,24,534,0,1,0,0,379,3327
2023/6/23,14:00,3406,0,2331,189,0,24,448,0,1,0,0,413,3406
2023/6/23,15:00,3352,0,2445,187,0,24,291,0,1,0,27,377,3352
2023/6/23,16:00,3319,0,2500,203,0,25,166,0,1,0,72,352,3319
2023/6/23,17:00,3233,0,2490,217,0,25,71,0,2,0,77,351,3233
2023/6/23,18:00,3208,0,2496,223,0,25,10,0,2,0,80,372,3208
2023/6/23,19:00,3162,0,2474,227,0,25,0,0,2,0,91,343,3162
2023/6/23,20:00,3026,0,2435,216,0,25,0,0,2,0,69,279,3026
2023/6/23,21:00,2867,0,2367,205,0,25,0,0,2,0,30,238,2867
2023/6/23,22:00,2753,0,2302,191,0,23,0,0,3,0,8,226,2753
2023/6/23,23:00,2615,0,2162,184,0,23,0,0,3,0,0,243,2615
2023/6/24,0:00,2420,0,1871,193,0,23,0,0,1,0,-9,341,2420
2023/6/24,1:00,2296,0,1796,198,0,23,0,0,1,0,-19,297,2296
2023/6/24,2:00,2255,0,1785,200,0,23,0,0,1,0,-25,271,2255
2023/6/24,3:00,2270,0,1776,193,0,23,0,0,2,0,0,276,2270
2023/6/24,4:00,2267,0,1807,193,0,23,1,0,2,0,0,241,2267
2023/6/24,5:00,2202,0,1706,199,0,23,51,0,2,0,0,221,2202
2023/6/24,6:00,2221,0,1571,200,0,23,216,0,2,0,-21,230,2221
2023/6/24,7:00,2375,0,1439,199,0,23,529,0,2,0,-53,236,2375
2023/6/24,8:00,2660,0,1356,211,0,24,842,0,1,0,-108,334,2660
2023/6/24,9:00,2964,0,1382,209,0,24,1093,0,1,0,-124,379,2964
2023/6/24,10:00,3141,0,1386,205,0,24,1189,0,1,0,-41,377,3141
2023/6/24,11:00,3206,0,1496,201,0,24,1092,0,1,0,12,380,3206
2023/6/24,12:00,3129,0,1597,191,0,24,906,0,1,0,3,407,3129
2023/6/24,13:00,3105,0,1719,192,0,24,765,0,1,0,12,392,3105
2023/6/24,14:00,3099,0,1859,198,0,24,639,0,1,0,0,378,3099
2023/6/24,15:00,3107,0,1957,204,0,24,509,0,1,0,0,412,3107
2023/6/24,16:00,3043,0,2098,221,0,24,289,0,1,0,11,399,3043
2023/6/24,17:00,3001,0,2194,226,0,24,128,0,1,0,69,359,3001
2023/6/24,18:00,3039,0,2268,229,0,24,22,0,1,0,149,346,3039
2023/6/24,19:00,3072,0,2279,225,0,25,0,0,1,0,173,369,3072
2023/6/24,20:00,2962,0,2213,212,0,25,0,0,2,0,117,393,2962
2023/6/24,21:00,2800,0,2164,200,0,25,0,0,2,0,29,380,2800
2023/6/24,22:00,2677,0,2101,194,0,23,0,0,2,0,0,357,2677
2023/6/24,23:00,2544,0,2024,189,0,23,0,0,2,0,0,306,2544
2023/6/25,0:00,2359,0,1853,193,0,23,0,0,2,0,0,288,2359
2023/6/25,1:00,2225,0,1758,191,0,23,0,0,2,0,0,251,2225
2023/6/25,2:00,2179,0,1707,191,0,23,0,0,2,0,0,256,2179
2023/6/25,3:00,2200,0,1752,186,0,23,0,0,2,0,0,237,2200
2023/6/25,4:00,2188,0,1749,185,0,23,1,0,2,0,0,228,2188
2023/6/25,5:00,2139,0,1628,188,0,23,76,0,1,0,0,223,2139
2023/6/25,6:00,2168,0,1413,191,0,23,270,0,1,0,-7,277,2168
2023/6/25,7:00,2335,0,1336,192,0,23,534,0,1,0,-100,349,2335
2023/6/25,8:00,2562,0,1393,198,0,23,766,0,1,0,-215,396,2562
2023/6/25,9:00,2834,0,1463,196,0,23,998,0,0,0,-252,406,2834
2023/6/25,10:00,3028,0,1456,195,0,23,1167,0,1,0,-245,431,3028
2023/6/25,11:00,3168,0,1501,193,0,23,1253,0,1,0,-244,441,3168
2023/6/25,12:00,3233,0,1611,184,0,23,1226,0,1,0,-214,402,3233
2023/6/25,13:00,3237,0,1663,185,0,23,1143,0,1,0,-168,390,3237
2023/6/25,14:00,3242,0,1724,184,0,23,985,0,1,0,-38,363,3242
2023/6/25,15:00,3253,0,1926,181,0,21,742,0,1,0,0,382,3253
2023/6/25,16:00,3238,0,2136,196,0,20,445,0,1,0,68,372,3238
2023/6/25,17:00,3210,0,2272,207,0,19,182,0,1,0,155,374,3210
2023/6/25,18:00,3204,0,2351,217,0,19,28,0,1,0,249,339,3204
2023/6/25,19:00,3199,0,2349,212,0,19,0,0,1,0,255,363,3199
2023/6/25,20:00,3083,0,2321,205,0,19,0,0,1,0,176,361,3083
2023/6/25,21:00,2916,0,2241,194,0,19,0,0,1,0,63,398,2916
2023/6/25,22:00,2749,0,2167,177,0,19,0,0,1,0,9,376,2749
2023/6/25,23:00,2597,0,2096,165,0,19,0,0,1,0,-29,345,2597
2023/6/26,0:00,2401,0,2039,183,0,19,0,0,1,0,-167,326,2401
2023/6/26,1:00,2258,0,2000,184,0,19,0,0,0,0,-279,334,2258
2023/6/26,2:00,2213,0,2005,181,0,19,0,0,0,0,-258,266,2213
2023/6/26,3:00,2238,0,2102,181,0,19,0,0,0,0,-237,173,2238
2023/6/26,4:00,2256,0,2067,181,0,19,1,0,1,0,-193,180,2256
2023/6/26,5:00,2283,0,1973,180,0,19,52,0,0,0,-175,234,2283
2023/6/26,6:00,2443,0,1969,181,0,19,143,0,0,0,-208,339,2443
2023/6/26,7:00,2768,0,2066,175,0,19,270,0,0,0,-190,428,2768
2023/6/26,8:00,3232,0,2210,186,0,20,413,0,0,0,-67,470,3232
2023/6/26,9:00,3621,0,2280,187,0,20,604,0,0,0,0,530,3621
2023/6/26,10:00,3805,0,2223,184,0,20,815,0,1,0,4,558,3805
2023/6/26,11:00,3929,0,2230,179,0,20,964,0,1,0,4,531,3929
2023/6/26,12:00,3903,0,2172,163,0,20,1011,0,1,0,0,536,3903
2023/6/26,13:00,4039,0,2343,173,0,20,943,0,1,0,23,536,4039
2023/6/26,14:00,4091,0,2502,177,0,20,837,0,1,0,28,526,4091
2023/6/26,15:00,4056,0,2644,195,0,20,619,0,2,0,77,499,4056
2023/6/26,16:00,4008,0,2717,198,0,20,347,0,2,0,261,463,4008
2023/6/26,17:00,3793,0,2739,205,0,20,121,0,2,0,292,414,3793
2023/6/26,18:00,3681,0,2760,213,0,20,18,0,2,0,233,435,3681
2023/6/26,19:00,3588,0,2761,213,0,20,0,0,2,0,165,427,3588
2023/6/26,20:00,3400,0,2671,205,0,20,0,0,2,0,82,420,3400
2023/6/26,21:00,3194,0,2558,186,0,20,0,0,2,0,3,425,3194
2023/6/26,22:00,3029,0,2438,175,0,19,0,0,3,0,0,394,3029
2023/6/26,23:00,2858,0,2328,165,0,19,0,0,3,0,-6,349,2858
2023/6/27,0:00,2621,0,2191,169,0,19,0,0,2,0,-77,317,2621
2023/6/27,1:00,2467,0,2169,169,0,19,0,0,2,0,-179,287,2467
2023/6/27,2:00,2415,0,2182,168,0,19,0,0,2,0,-207,251,2415
2023/6/27,3:00,2429,0,2207,166,0,19,0,0,2,0,-208,243,2429
2023/6/27,4:00,2441,0,2217,167,0,19,1,0,2,0,-205,240,2441
2023/6/27,5:00,2454,0,2197,166,0,19,35,0,2,0,-221,256,2454
2023/6/27,6:00,2594,0,2212,168,0,19,125,0,2,0,-220,288,2594
2023/6/27,7:00,2908,0,2235,171,0,19,292,0,2,0,-164,353,2908
2023/6/27,8:00,3404,0,2369,179,0,20,450,0,2,0,-50,434,3404
2023/6/27,9:00,3773,0,2519,189,0,20,528,0,2,0,0,515,3773
2023/6/27,10:00,3853,0,2545,186,0,20,540,0,2,0,0,560,3853
2023/6/27,11:00,3893,0,2555,184,0,20,610,0,2,0,0,522,3893
2023/6/27,12:00,3862,0,2468,171,0,20,684,0,2,0,0,517,3862
2023/6/27,13:00,4043,0,2679,176,0,20,631,0,3,0,31,503,4043
2023/6/27,14:00,4071,0,2768,184,0,20,510,0,3,0,85,501,4071
2023/6/27,15:00,3994,0,2844,197,0,20,351,0,3,0,135,444,3994
2023/6/27,16:00,3913,0,2866,205,0,21,208,0,3,0,217,393,3913
2023/6/27,17:00,3791,0,2856,208,0,21,107,0,3,0,222,374,3791
2023/6/27,18:00,3734,0,2843,214,0,22,19,0,3,0,207,426,3734
2023/6/27,19:00,3672,0,2827,215,0,23,0,0,4,0,162,441,3672
2023/6/27,20:00,3497,0,2722,203,0,23,0,0,4,0,55,490,3497
2023/6/27,21:00,3290,0,2599,184,0,23,0,0,4,0,10,470,3290
2023/6/27,22:00,3127,0,2573,167,0,22,0,0,4,0,2,359,3127
2023/6/27,23:00,2933,0,2415,163,0,22,0,0,4,0,0,329,2933
2023/6/28,0:00,2683,0,2243,163,0,22,0,0,3,0,-54,306,2683
2023/6/28,1:00,2516,0,2051,168,0,22,0,0,3,0,-103,375,2516
2023/6/28,2:00,2460,0,1992,168,0,22,0,0,4,0,-103,377,2460
2023/6/28,3:00,2460,0,2029,169,0,23,0,0,4,0,-102,337,2460
2023/6/28,4:00,2468,0,2064,169,0,23,0,0,4,0,-133,341,2468
2023/6/28,5:00,2486,0,2036,168,0,23,63,0,3,0,-151,344,2486
2023/6/28,6:00,2687,0,2061,168,0,23,215,0,3,0,-177,394,2687
2023/6/28,7:00,3079,0,2178,173,0,23,425,0,3,0,-173,450,3079
2023/6/28,8:00,3632,0,2405,174,0,23,594,0,3,0,-79,512,3632
2023/6/28,9:00,4032,0,2584,172,0,23,765,0,3,0,23,462,4032
2023/6/28,10:00,4185,0,2636,166,0,24,880,0,3,0,24,452,4185
2023/6/28,11:00,4341,0,2654,162,0,24,1077,0,3,0,18,403,4341
2023/6/28,12:00,4400,0,2603,157,0,24,1163,0,4,0,-4,453,4400
2023/6/28,13:00,4566,0,2814,176,0,24,999,0,4,0,102,447,4566
2023/6/28,14:00,4620,0,2899,180,0,24,799,0,4,0,239,475,4620
2023/6/28,15:00,4494,0,2929,189,0,24,513,0,4,0,334,501,4494
2023/6/28,16:00,4398,0,2974,199,0,24,268,0,4,0,479,450,4398
2023/6/28,17:00,4088,0,3004,210,0,25,72,0,3,0,310,464,4088
2023/6/28,18:00,3968,0,2990,219,0,25,12,0,3,0,220,499,3968
2023/6/28,19:00,3840,0,2899,214,0,29,0,0,3,0,155,540,3840
2023/6/28,20:00,3597,0,2774,217,0,29,0,0,3,0,40,534,3597
2023/6/28,21:00,3365,0,2627,200,0,29,0,0,3,0,6,500,3365
2023/6/28,22:00,3186,0,2600,196,0,28,0,0,3,0,-81,440,3186
2023/6/28,23:00,2963,0,2457,190,0,28,0,0,3,0,-95,380,2963
2023/6/29,0:00,2699,0,2335,178,0,24,0,0,3,0,-136,295,2699
2023/6/29,1:00,2530,0,2310,178,0,24,0,0,3,0,-228,243,2530
2023/6/29,2:00,2468,0,2254,177,0,24,0,0,4,0,-230,239,2468
2023/6/29,3:00,2463,0,2287,181,0,24,0,0,5,0,-279,245,2463
2023/6/29,4:00,2465,0,2336,183,0,24,0,0,6,0,-332,248,2465
2023/6/29,5:00,2497,0,2311,186,0,24,64,0,6,0,-379,285,2497
2023/6/29,6:00,2675,0,2311,192,0,24,222,0,6,0,-422,342,2675
2023/6/29,7:00,3030,0,2344,190,0,24,486,0,5,0,-430,411,3030
2023/6/29,8:00,3589,0,2319,195,0,29,794,0,5,0,-228,475,3589
2023/6/29,9:00,4050,0,2340,191,0,29,1073,0,4,0,-58,471,4050
2023/6/29,10:00,4285,0,2325,183,0,29,1274,0,4,0,-1,471,4285
2023/6/29,11:00,4429,0,2348,184,0,29,1343,0,5,0,16,504,4429
2023/6/29,12:00,4396,0,2328,180,0,29,1337,0,6,0,-12,528,4396
2023/6/29,13:00,4604,0,2616,200,0,29,1238,0,6,0,7,508,4604
2023/6/29,14:00,4658,0,2814,214,0,28,1021,0,6,0,20,555,4658
2023/6/29,15:00,4579,0,2999,226,0,28,736,0,7,0,63,520,4579
2023/6/29,16:00,4511,0,3131,296,0,28,446,0,6,0,172,432,4511
2023/6/29,17:00,4323,0,3168,272,0,28,187,0,6,0,194,468,4323
2023/6/29,18:00,4141,0,3148,268,0,27,30,0,6,0,173,489,4141
2023/6/29,19:00,4016,0,3100,231,0,27,0,0,5,0,176,477,4016
2023/6/29,20:00,3790,0,2994,215,0,26,0,0,6,0,71,478,3790
2023/6/29,21:00,3541,0,2797,216,0,26,0,0,6,0,10,486,3541
2023/6/29,22:00,3339,0,2650,217,0,25,0,0,5,0,-18,460,3339
2023/6/29,23:00,3108,0,2457,214,0,24,0,0,4,0,0,409,3108
2023/6/30,0:00,2825,0,2207,205,0,24,0,0,5,0,0,384,2825
2023/6/30,1:00,2632,0,2108,201,0,24,0,0,4,0,-52,347,2632
2023/6/30,2:00,2555,0,2053,201,0,24,0,0,4,0,-71,344,2555
2023/6/30,3:00,2541,0,2058,200,0,24,0,0,4,0,-87,342,2541
2023/6/30,4:00,2544,0,2053,206,0,24,0,0,3,0,-91,349,2544
2023/6/30,5:00,2571,0,2026,210,0,24,47,0,3,0,-112,373,2571
2023/6/30,6:00,2767,0,2080,211,0,24,140,0,3,0,-152,461,2767
2023/6/30,7:00,3111,0,2195,203,0,24,230,0,2,0,-16,473,3111
2023/6/30,8:00,3664,0,2603,204,0,24,332,0,3,0,5,493,3664
2023/6/30,9:00,4059,0,2922,203,0,24,338,0,3,0,85,484,4059
2023/6/30,10:00,4050,0,2900,204,0,24,267,0,4,0,116,535,4050
2023/6/30,11:00,3980,0,2798,206,0,24,370,0,4,0,50,528,3980
2023/6/30,12:00,3969,0,2680,209,0,24,572,0,5,0,30,449,3969
2023/6/30,13:00,4211,0,2844,212,0,24,656,0,5,0,68,402,4211
2023/6/30,14:00,4364,0,2931,215,0,24,614,0,6,0,140,434,4364
2023/6/30,15:00,4281,0,2895,282,0,24,368,0,6,0,143,563,4281
2023/6/30,16:00,4119,0,2940,287,0,25,162,0,7,0,188,510,4119
2023/6/30,17:00,3936,0,2799,234,0,25,82,0,8,0,276,512,3936
2023/6/30,18:00,3841,0,2780,220,0,25,13,0,9,0,274,520,3841
2023/6/30,19:00,3761,0,2757,210,0,25,0,0,11,0,247,511,3761
2023/6/30,20:00,3572,0,2635,199,0,25,0,0,14,0,179,520,3572
2023/6/30,21:00,3359,0,2487,190,0,25,0,0,15,0,137,505,3359
2023/6/30,22:00,3209,0,2449,189,0,24,0,0,15,0,106,426,3209
2023/6/30,23:00,3023,0,2333,187,0,24,0,0,14,0,57,408,3023
2023/7/1,0:00,2796,0,2180,186,0,25,0,0,15,0,25,365,2796
2023/7/1,1:00,2617,0,2113,179,0,25,0,0,15,0,-50,335,2617
2023/7/1,2:00,2541,0,2051,177,0,25,0,0,15,0,-44,317,2541
2023/7/1,3:00,2511,0,2059,177,0,25,0,0,15,0,-47,282,2511
2023/7/1,4:00,2496,0,2054,177,0,25,0,0,15,0,-47,272,2496
2023/7/1,5:00,2479,0,2003,176,0,25,36,0,14,0,-46,271,2479
2023/7/1,6:00,2539,0,1947,177,0,25,115,0,14,0,-67,328,2539
2023/7/1,7:00,2709,0,1956,176,0,25,196,0,13,0,-16,359,2709
2023/7/1,8:00,3007,0,2037,176,0,25,317,0,13,0,31,408,3007
2023/7/1,9:00,3296,0,2180,176,0,25,342,0,13,0,51,509,3296
2023/7/1,10:00,3289,0,2238,178,0,25,236,0,12,0,51,549,3289
2023/7/1,11:00,3288,0,2240,179,0,25,325,0,12,0,26,481,3288
2023/7/1,12:00,3316,0,2222,181,0,25,383,0,12,0,20,473,3316
2023/7/1,13:00,3347,0,2269,185,0,25,379,0,12,0,20,457,3347
2023/7/1,14:00,3358,0,2276,186,0,25,391,0,12,0,20,448,3358
2023/7/1,15:00,3416,0,2346,191,0,25,366,0,11,0,33,444,3416
2023/7/1,16:00,3419,0,2420,194,0,25,206,0,11,0,125,438,3419
2023/7/1,17:00,3388,0,2461,201,0,25,74,0,10,0,216,401,3388
2023/7/1,18:00,3411,0,2478,199,0,25,10,0,9,0,308,382,3411
2023/7/1,19:00,3382,0,2475,195,0,25,0,0,8,0,327,352,3382
2023/7/1,20:00,3237,0,2433,193,0,25,0,0,7,0,269,310,3237
2023/7/1,21:00,3053,0,2426,192,0,25,0,0,7,0,128,275,3053
2023/7/1,22:00,2886,0,2345,192,0,25,0,0,8,0,28,288,2886
2023/7/1,23:00,2681,0,2158,189,0,25,0,0,7,0,22,280,2681
2023/7/2,0:00,2462,0,1966,187,0,25,0,0,6,0,14,264,2462
2023/7/2,1:00,2314,0,1829,184,0,25,0,0,6,0,11,259,2314
2023/7/2,2:00,2257,0,1786,187,0,25,0,0,5,0,11,243,2257
2023/7/2,3:00,2264,0,1801,191,0,25,0,0,4,0,11,232,2264
2023/7/2,4:00,2262,0,1811,185,0,25,0,0,3,0,11,227,2262
2023/7/2,5:00,2240,0,1707,184,0,25,44,0,2,0,3,275,2240
2023/7/2,6:00,2249,0,1580,178,0,25,225,0,2,0,-164,403,2249
2023/7/2,7:00,2432,0,1576,179,0,25,561,0,1,0,-337,427,2432
2023/7/2,8:00,2720,0,1537,180,0,25,906,0,1,0,-404,475,2720
2023/7/2,9:00,3049,0,1529,180,0,25,1191,0,1,0,-430,553,3049
2023/7/2,10:00,3285,0,1522,185,0,25,1381,0,1,0,-360,531,3285
2023/7/2,11:00,3415,0,1587,190,0,25,1449,0,1,0,-359,522,3415
2023/7/2,12:00,3510,0,1635,190,0,25,1433,0,1,0,-279,505,3510
2023/7/2,13:00,3541,0,1716,192,0,25,1325,0,1,0,-225,507,3541
2023/7/2,14:00,3545,0,1771,197,0,25,1116,0,1,0,-44,479,3545
2023/7/2,15:00,3548,0,2028,199,0,25,835,0,1,0,62,398,3548
2023/7/2,16:00,3500,0,2331,197,0,25,484,0,2,0,89,372,3500
2023/7/2,17:00,3429,0,2585,197,0,25,190,0,2,0,125,305,3429
2023/7/2,18:00,3377,0,2740,197,0,25,28,0,3,0,133,251,3377
2023/7/2,19:00,3367,0,2734,194,0,25,0,0,3,0,160,251,3367
2023/7/2,20:00,3236,0,2646,194,0,25,0,0,4,0,101,266,3236
2023/7/2,21:00,3070,0,2504,201,0,25,0,0,4,0,69,267,3070
2023/7/2,22:00,2891,0,2371,194,0,25,0,0,4,0,11,286,2891
2023/7/2,23:00,2732,0,2224,191,0,25,0,0,4,0,10,278,2732
2023/7/3,0:00,2533,0,1960,188,0,25,0,0,4,0,-3,359,2533
2023/7/3,1:00,2380,0,1918,182,0,25,0,0,3,0,-100,352,2380
2023/7/3,2:00,2322,0,1918,180,0,25,0,0,3,0,-132,328,2322
2023/7/3,3:00,2342,0,1932,182,0,25,0,0,3,0,-132,332,2342
2023/7/3,4:00,2366,0,1935,186,0,25,0,0,3,0,-132,349,2366
2023/7/3,5:00,2400,0,1943,184,0,25,55,0,3,0,-151,341,2400
2023/7/3,6:00,2615,0,1934,185,0,25,243,0,4,0,-162,386,2615
2023/7/3,7:00,3044,0,1986,179,0,25,487,0,4,0,-52,415,3044
2023/7/3,8:00,3599,0,2222,165,0,25,695,0,4,0,20,468,3599
2023/7/3,9:00,4013,0,2530,163,0,25,868,0,3,0,60,364,4013
2023/7/3,10:00,4237,0,2568,166,0,25,1095,0,4,0,22,357,4237
2023/7/3,11:00,4389,0,2577,172,0,25,1261,0,4,0,14,336,4389
2023/7/3,12:00,4418,0,2530,173,0,25,1324,0,4,0,14,348,4418
2023/7/3,13:00,4575,0,2728,205,0,25,1250,0,4,0,14,349,4575
2023/7/3,14:00,4623,0,2957,209,0,25,1046,0,4,0,7,375,4623
2023/7/3,15:00,4581,0,3117,208,0,25,731,0,4,0,12,484,4581
2023/7/3,16:00,4441,0,3238,205,0,25,365,0,3,0,86,519,4441
2023/7/3,17:00,4177,0,3193,207,0,25,130,0,3,0,87,532,4177
2023/7/3,18:00,4055,0,3248,214,0,25,21,0,3,0,101,443,4055
2023/7/3,19:00,3969,0,3190,224,0,25,0,0,3,0,99,428,3969
2023/7/3,20:00,3760,0,2957,223,0,25,0,0,3,0,59,493,3760
2023/7/3,21:00,3507,0,2740,219,0,25,0,0,3,0,6,514,3507
2023/7/3,22:00,3321,0,2646,196,0,25,0,0,2,0,0,452,3321
2023/7/3,23:00,3089,0,2440,190,0,25,0,0,2,0,0,432,3089
2023/7/4,0:00,2810,0,2185,178,0,25,0,0,1,0,0,421,2810
2023/7/4,1:00,2594,0,2016,176,0,25,0,0,1,0,0,376,2594
2023/7/4,2:00,2508,0,1976,177,0,25,0,0,1,0,0,329,2508
2023/7/4,3:00,2491,0,1956,180,0,25,0,0,1,0,7,322,2491
2023/7/4,4:00,2491,0,1954,183,0,25,0,0,2,0,-1,328,2491
2023/7/4,5:00,2511,0,1943,185,0,25,67,0,3,0,-67,355,2511
2023/7/4,6:00,2686,0,1893,185,0,25,266,0,3,0,-98,412,2686
2023/7/4,7:00,3080,0,1932,183,0,25,587,0,3,0,-86,436,3080
2023/7/4,8:00,3636,0,2053,178,0,25,879,0,3,0,-32,530,3636
2023/7/4,9:00,4067,0,2187,175,0,24,1127,0,4,0,0,550,4067
2023/7/4,10:00,4222,0,2197,178,0,25,1268,0,4,0,0,550,4222
2023/7/4,11:00,4327,0,2275,180,0,25,1348,0,3,0,0,496,4327
2023/7/4,12:00,4264,0,2158,180,0,25,1330,0,3,0,0,568,4264
2023/7/4,13:00,4388,0,2387,202,0,25,1208,0,3,0,0,563,4388
2023/7/4,14:00,4392,0,2590,204,0,25,984,0,3,0,0,586,4392
2023/7/4,15:00,4305,0,2795,207,0,25,692,0,3,0,7,576,4305
2023/7/4,16:00,4185,0,2992,211,0,25,388,0,2,0,91,476,4185
2023/7/4,17:00,3922,0,2967,215,0,26,159,0,2,0,156,397,3922
2023/7/4,18:00,3774,0,2958,222,0,26,28,0,2,0,191,347,3774
2023/7/4,19:00,3676,0,2841,229,0,26,0,0,2,0,187,391,3676
2023/7/4,20:00,3480,0,2680,227,0,26,0,0,2,0,126,419,3480
2023/7/4,21:00,3268,0,2498,223,0,26,0,0,2,0,84,435,3268
2023/7/4,22:00,3097,0,2473,206,0,26,0,0,2,0,39,351,3097
2023/7/4,23:00,2913,0,2312,199,0,26,0,0,2,0,2,372,2913
2023/7/5,0:00,2669,0,2066,187,0,26,0,0,0,0,-13,403,2669
2023/7/5,1:00,2508,0,1916,183,0,26,0,0,1,0,-39,421,2508
2023/7/5,2:00,2447,0,1906,181,0,26,0,0,1,0,-53,386,2447
2023/7/5,3:00,2447,0,1919,184,0,26,0,0,1,0,-53,370,2447
2023/7/5,4:00,2456,0,1915,188,0,26,0,0,1,0,-53,379,2456
2023/7/5,5:00,2472,0,1908,188,0,26,47,0,1,0,-68,370,2472
2023/7/5,6:00,2636,0,1917,186,0,26,180,0,1,0,-81,407,2636
2023/7/5,7:00,2964,0,2012,187,0,26,346,0,2,0,-23,414,2964
2023/7/5,8:00,3444,0,2270,184,0,25,490,0,2,0,0,473,3444
2023/7/5,9:00,3818,0,2491,182,0,25,590,0,2,0,0,528,3818
2023/7/5,10:00,3946,0,2580,184,0,25,618,0,3,0,0,536,3946
2023/7/5,11:00,4005,0,2628,186,0,25,606,0,5,0,0,555,4005
2023/7/5,12:00,3889,0,2499,185,0,25,608,0,7,0,-33,598,3889
2023/7/5,13:00,4042,0,2696,204,0,25,506,0,8,0,0,603,4042
2023/7/5,14:00,4035,0,2889,206,0,25,285,0,8,0,21,601,4035
2023/7/5,15:00,3877,0,2926,213,0,25,102,0,9,0,69,533,3877
2023/7/5,16:00,3821,0,2973,221,0,25,54,0,8,0,125,415,3821
2023/7/5,17:00,3679,0,2660,220,0,25,31,0,8,0,279,456,3679
2023/7/5,18:00,3631,0,2541,222,0,26,7,0,11,0,342,482,3631
2023/7/5,19:00,3569,0,2609,224,0,25,0,0,13,0,199,499,3569
2023/7/5,20:00,3427,0,2602,222,0,25,0,0,14,0,68,496,3427
2023/7/5,21:00,3241,0,2468,218,0,25,0,0,16,0,3,511,3241
2023/7/5,22:00,3097,0,2390,198,0,25,0,0,17,0,1,466,3097
2023/7/5,23:00,2935,0,2249,191,0,26,0,0,17,0,19,433,2935
2023/7/6,0:00,2717,0,2008,178,0,28,0,0,18,0,3,482,2717
2023/7/6,1:00,2555,0,1931,175,0,28,0,0,15,0,-85,491,2555
2023/7/6,2:00,2492,0,1923,179,0,28,0,0,14,0,-121,469,2492
2023/7/6,3:00,2489,0,1923,191,0,28,0,0,14,0,-129,462,2489
2023/7/6,4:00,2499,0,1938,192,0,28,0,0,12,0,-129,458,2499
2023/7/6,5:00,2532,0,1939,191,0,28,30,0,8,0,-125,461,2532
2023/7/6,6:00,2663,0,1987,188,0,27,119,0,5,0,-139,476,2663
2023/7/6,7:00,2952,0,2003,183,0,27,286,0,4,0,-94,543,2952
2023/7/6,8:00,3409,0,2071,180,0,27,558,0,3,0,-21,591,3409
2023/7/6,9:00,3852,0,2182,180,0,27,860,0,3,0,0,600,3852
2023/7/6,10:00,4062,0,2249,181,0,27,996,0,3,0,0,606,4062
2023/7/6,11:00,4215,0,2307,181,0,27,1095,0,3,0,0,602,4215
2023/7/6,12:00,4223,0,2228,180,0,27,1173,0,4,0,0,611,4223
2023/7/6,13:00,4473,0,2474,198,0,27,1180,0,5,0,0,589,4473
2023/7/6,14:00,4600,0,2756,199,0,27,1004,0,6,0,0,608,4600
2023/7/6,15:00,4597,0,3025,205,0,27,726,0,7,0,0,607,4597
2023/7/6,16:00,4519,0,3204,213,0,27,413,0,7,0,51,604,4519
2023/7/6,17:00,4275,0,3165,219,0,28,170,0,7,0,109,577,4275
2023/7/6,18:00,4099,0,3176,219,0,29,28,0,6,0,92,549,4099
2023/7/6,19:00,3980,0,3134,218,0,29,0,0,6,0,45,548,3980
2023/7/6,20:00,3758,0,2888,214,0,30,0,0,5,0,42,579,3758
2023/7/6,21:00,3517,0,2696,210,0,30,0,0,5,0,26,550,3517
2023/7/6,22:00,3304,0,2616,190,0,31,0,0,5,0,0,462,3304
2023/7/6,23:00,3084,0,2424,183,0,31,0,0,4,0,0,442,3084
2023/7/7,0:00,2819,0,2191,172,0,31,0,0,4,0,0,421,2819
2023/7/7,1:00,2636,0,2024,171,0,31,0,0,4,0,0,406,2636
2023/7/7,2:00,2556,0,1986,174,0,31,0,0,4,0,-9,370,2556
2023/7/7,3:00,2537,0,1998,176,0,31,0,0,4,0,-25,353,2537
2023/7/7,4:00,2543,0,2002,176,0,31,0,0,4,0,-25,355,2543
2023/7/7,5:00,2567,0,1963,176,0,31,77,0,4,0,-68,384,2567
2023/7/7,6:00,2781,0,1923,177,0,31,305,0,4,0,-130,471,2781
2023/7/7,7:00,3208,0,1959,180,0,31,609,0,2,0,-102,529,3208
2023/7/7,8:00,3843,0,2103,181,0,31,945,0,2,0,-26,607,3843
2023/7/7,9:00,4397,0,2414,180,0,31,1209,0,1,0,0,562,4397
2023/7/7,10:00,4690,0,2604,177,0,31,1350,0,1,0,17,510,4690
2023/7/7,11:00,4823,0,2710,173,0,31,1301,0,1,0,30,577,4823
2023/7/7,12:00,4718,0,2664,171,0,31,1250,0,2,0,0,600,4718
